id,price
117500007320140606T000000,589391.8339649561
607200044020150206T000000,647395.7802761445
641460026020141030T000000,387500.41700126836
546950286020150107T000000,588161.4662804545
103640020020150213T000000,514190.65629286645
137780013520150402T000000,521079.40978902765
729270000520141014T000000,820097.0021249766
515320050620140731T000000,177621.53875952272
212303903220141027T000000,810432.5782704214
413696001020150327T000000,881681.9172186663
510140391520150403T000000,343582.7879625224
944830006120140708T000000,250590.4837603706
092300028020140722T000000,982124.6326414393
327860090020141231T000000,423006.55158295983
202570020020150220T000000,180454.91635959412
614660017520141107T000000,99771.19257948991
726620008520150325T000000,579986.1837547483
868228027020140903T000000,539973.3731147271
334210322820140804T000000,620485.9306958268
202577056020141103T000000,1365374.9797173468
927620216020141126T000000,623272.1596832785
383063009020150417T000000,213971.37146402796
082206906620150223T000000,209903.78497765405
153090029020141007T000000,630247.4433754788
789980004520141202T000000,114175.19014066044
681780115020150330T000000,557047.5495049707
814630020520140710T000000,486498.7596715127
026300035920140630T000000,438189.53155917104
882290102420150423T000000,307765.41114862106
062965038020150123T000000,156315.07784327833
122603912420150428T000000,494477.29700570484
674470034320141209T000000,666929.6030990491
941360001020150206T000000,512042.24208062864
062942008020140820T000000,735902.4596986955
029307031020150213T000000,972686.21531209
925090012420150505T000000,430808.6066318634
214090010020150203T000000,240086.5001679988
112006903620141218T000000,334134.769059793
135730024020141027T000000,432347.5452924221
317910048220150126T000000,386877.6986481888
538100004820150427T000000,84255.13489728076
293730005020150227T000000,1108949.0651239525
785342011020141003T000000,667096.4875199139
927420410020140910T000000,464835.6193532624
278725008020150327T000000,684767.168450618
087100173520140911T000000,557603.8217632594
177310012120140623T000000,218640.40577375045
912610076520140801T000000,415576.02016526874
172105928620150121T000000,517723.98149544914
881840049020140611T000000,586304.4194133994
501400010020140924T000000,424336.87362521817
364410010120140707T000000,248894.98674641788
027200012520140829T000000,310463.5891961764
261830019020141224T000000,255314.98516708807
865141074020150219T000000,33060.260162871185
338090012520140527T000000,452818.5124751942
358650107520150109T000000,757364.1918790739
516970002220140915T000000,411863.25901187735
796790015020150430T000000,625344.8598331833
894639015020140722T000000,324720.67668064206
286920011020140621T000000,1001386.4681454032
502190016020140618T000000,411958.0717730379
352800004020150326T000000,1506023.8178511688
701070101620150209T000000,408711.5378256972
389250015020140521T000000,1438195.251278004
412381009020140909T000000,439967.1659192971
548680007020140620T000000,1323883.4982172393
608300008320140611T000000,246919.05117368948
343850243720150203T000000,370751.63922339433
801860088020140611T000000,177486.953035433
177835007020140509T000000,830226.2698837551
918470053520150413T000000,1030992.0532164477
118000062520141029T000000,279851.4566717363
785330139020140821T000000,940572.1900956022
785330124020140717T000000,364716.48920763656
025960053020140505T000000,419025.93808391347
756870021520150312T000000,492784.4337703796
865120008020140619T000000,1071842.388410142
242441011020140611T000000,266600.088762024
317910006020140916T000000,941860.3011118777
892900038020140805T000000,419503.6170732282
258190006020150402T000000,469367.3143975431
407780008820140811T000000,656604.2035100567
305680023020140820T000000,265344.81096172705
882490002020150327T000000,777028.9890559005
692960094520140825T000000,362728.3870283943
072304915620141112T000000,244936.56163019908
172304956720140730T000000,180119.59988564492
757491042020141201T000000,831988.2174721172
336240043120140626T000000,515578.73875174776
755080122020150227T000000,439320.8231819136
291100010020150310T000000,212402.66119159144
541240017020150414T000000,207725.94598105684
303420036620141203T000000,532766.825530409
867220011020150317T000000,1162069.3350655457
413943091020141021T000000,1335726.2237581026
880781009020140925T000000,212596.68188137855
317910230520140717T000000,567427.7027383498
894460062020140703T000000,549697.2199623752
390410003520140508T000000,321082.45534494397
719933001020150417T000000,415936.1735200501
241460040020140805T000000,282961.2464053827
894180010020150427T000000,1102131.1222113362
416660047320141209T000000,590702.0032140288
806800058520140827T000000,260135.146559296
781280031020140625T000000,178771.09222738343
292604943720141014T000000,425774.122793778
363020052020150421T000000,626453.9314475227
162405921920141105T000000,839766.5760565378
381980028020140819T000000,370276.6204252584
722450037520140715T000000,341381.38796990685
541651014020140710T000000,408774.4838565191
882590046520140507T000000,627301.8680740645
072304959620140509T000000,146779.48119627906
390512054020140618T000000,512858.3767521505
151591029020140825T000000,532854.921564385
051850046020141008T000000,1742854.0515191432
685270047620141211T000000,543460.3566173847
421740119520150303T000000,778930.2866352923
024900018020141201T000000,1153955.2385256113
954720034020150120T000000,607711.7146192049
160460122520150420T000000,507055.9618783042
343850108120141215T000000,227052.48747584177
812770044020141211T000000,601289.8304735867
812630041020140725T000000,596500.6747540118
785215053020140911T000000,311452.3998288513
186140011620150116T000000,638138.9790385293
635400005020140908T000000,827681.4155639933
299780001520150407T000000,322472.3610426119
082507901920141203T000000,750311.8713566781
873300004520141007T000000,377840.6992741911
197220042820140625T000000,431147.49960639427
295440052020150430T000000,1381669.1316546274
788360342520140529T000000,272199.0236730648
062730019520150303T000000,807939.225639749
444130017020150112T000000,1274839.3301449965
327480050520150424T000000,395239.913969799
212100030020150219T000000,603264.0348164715
330070048020140820T000000,292988.4814920138
923890006020140529T000000,394580.942861753
375160017620150306T000000,4578.561625593784
144640071520150422T000000,230160.9389390061
433100059520140910T000000,329089.867926711
142506911620141107T000000,1195776.161356391
320485014020141112T000000,494508.5692457933
336140206620150403T000000,658455.9289722941
809141093020150323T000000,400121.9575855141
724280004020150120T000000,467840.8497586936
247310079020140718T000000,259309.79692810413
343850302120141105T000000,553023.6579770334
228890014020141218T000000,890021.5900051977
333200013520140612T000000,334860.0374413693
869145012020150227T000000,911521.2747690447
541651020020140929T000000,410000.23203397595
312605902720150318T000000,1659648.2385024796
402770126520150501T000000,820464.3998653607
441560004020141129T000000,275835.93071532063
680460024020150211T000000,599868.639225276
404020049020140820T000000,431279.2013021042
379350092020140731T000000,356288.427897469
940715025020140924T000000,222176.96015236928
377530003020141231T000000,441367.22455455543
177580109020140530T000000,560851.3997735876
390492125020141010T000000,729549.1702305725
572750056120150414T000000,371866.74929839675
797260144520150116T000000,795959.5874192462
388810002220140925T000000,588224.8230197013
666915079020140731T000000,347385.9815261702
954284041020141108T000000,190264.96112924264
282205918120150413T000000,279485.95636066014
681780084020150325T000000,300016.692335598
145360228320150507T000000,376509.3215618313
779581011020150512T000000,328430.90172503487
868223095020150317T000000,485692.6389159569
569350084620150420T000000,391653.8487996097
112506913420150430T000000,780092.7579776976
793760038020150217T000000,346209.2738687209
225550006020150218T000000,673939.3543882899
868231043020140914T000000,473355.9827211702
757550004020141212T000000,-111028.92038946688
790220001520150429T000000,660917.4516695689
041510008520150217T000000,311019.6750504345
503530083420140530T000000,571036.534215441
436520042520140624T000000,247004.6602624326
234570026020150406T000000,467640.6759569206
947700127020150316T000000,440514.5366909888
447340004520140826T000000,589401.367612286
343850016820150507T000000,287991.829042792
032104909020140626T000000,380289.2821724153
570170001120140523T000000,1470573.0896785469
362986016020141028T000000,891931.4316175972
232660013020150225T000000,993345.1811451153
542301035020150210T000000,833109.4442101829
620420017020140709T000000,743731.3044084461
674470018120150217T000000,685522.459997932
802420085520140728T000000,462599.3183578781
664990030120141231T000000,736639.944497344
143870004020140825T000000,920729.484748912
558990059020140505T000000,600725.8978539341
417850044020150128T000000,205178.00085449292
619050038020141027T000000,851945.0009542593
101600008020141125T000000,241400.33829951345
332000081020150224T000000,266855.8014626412
403870029020150423T000000,515303.70576803124
152630001520140612T000000,397583.6211617863
864590008020140827T000000,245415.95260013547
074050007020141006T000000,334359.724376092
560801065020150408T000000,1042989.217646502
193130068820150429T000000,434915.0572113785
395940040020140709T000000,794570.1942804594
614765043020150407T000000,479660.08535411564
374400015020140928T000000,578529.1681341382
733540034520140528T000000,-1394.2432556447593
792300036020150120T000000,437082.9094654538
701070058020150303T000000,537988.1893843262
297680079620140925T000000,230219.8100289065
364910067620150219T000000,769139.5052340019
812770073520140616T000000,961554.8811796029
277060174120141106T000000,354351.9805092063
720234059020141014T000000,750200.612600579
144100035020140915T000000,645305.920261984
752410028020140612T000000,178586.4402533984
674670060520150128T000000,534736.5667436466
202570119020150507T000000,182288.1620329739
730200021020141107T000000,524899.8242904866
281860001020150314T000000,1201976.3061293575
265800011520140618T000000,272335.26634804765
111720055020141014T000000,1018432.8119069972
558990076120150501T000000,288067.136960242
980870002520150211T000000,592840.8222969681
525980009020150427T000000,230707.91629755613
352896002020140708T000000,614187.936240791
052207901520150322T000000,445087.4320316771
751850306520140623T000000,388495.32111731975
795030409520150217T000000,312585.55294104374
414245048020140703T000000,195722.17764238204
512700067020150318T000000,354632.60309495893
413689028020150327T000000,307017.54568867834
783180046020140502T000000,233916.1420997
221480027020140925T000000,482295.67803478154
423290259520141114T000000,815404.1390316364
133680001020140613T000000,1201587.722649987
144640385020150114T000000,147056.98223784356
926871022020140528T000000,260504.3523957293
785641043020140530T000000,1525345.2182303693
328820003020140829T000000,533566.8242141923
812770041020141015T000000,420717.61802665185
811360000420140520T000000,562374.9834240464
785331015020140722T000000,608968.2159381127
722200039320140703T000000,281018.19512505934
372380041520141015T000000,412408.6600258054
793760008720141209T000000,449595.0838803206
670039021020140708T000000,306464.8497121671
362206912220140903T000000,814347.129779429
607230080020150505T000000,640028.2182895435
382410016620141122T000000,594553.5726774044
330770040520140723T000000,396011.29918604996
866520002020140623T000000,525134.8529548807
612650006020141124T000000,535571.2433092757
024190006020140626T000000,509581.24455346103
019260010020140626T000000,541899.8499053451
733440100020150414T000000,116337.41912144245
278123023020150204T000000,573770.9424659029
082205905920150325T000000,53067.35540263691
121100028020150504T000000,205247.06614391983
936870022320150202T000000,460231.83634154894
222505924020141028T000000,921943.3154176812
541651053020141124T000000,447940.1890290268
276770486020140728T000000,593602.1328669986
215980012020150317T000000,730178.038558807
154660012520140703T000000,665054.3267773599
506640048320141120T000000,170932.45526559828
357530293820140620T000000,234559.4201089058
280410009520140516T000000,725973.5814344707
390510074020140608T000000,421015.95249976055
327900012020141222T000000,333024.7537299339
287710134020150318T000000,328115.36025719676
787840013520141120T000000,503320.0990523544
344800141220150430T000000,259447.39337432352
402770063220140609T000000,621445.2335412863
662340019320140903T000000,447610.5557451357
320540029020150406T000000,404833.37361246324
297680074920141031T000000,175249.90945998367
363011051020140804T000000,454285.3339388705
012303937620140820T000000,449082.6525600502
364910001520150513T000000,514884.3673470197
132006924920141020T000000,89393.27271789506
685270024620140923T000000,843015.7328979829
739910021020141126T000000,344759.1113139191
413706027020150105T000000,407322.62832979177
154660002020150114T000000,678326.8179073959
933180058020150310T000000,253100.20482486987
293810000520140829T000000,170303.7005550261
866916017020140522T000000,222630.28687606094
247335071020141027T000000,534717.9545451641
444980059520140922T000000,539867.4658703269
643050008620150116T000000,323903.88913497375
092105913220140813T000000,215287.33412928955
607270011020140520T000000,709594.7384989922
910900005020140709T000000,302650.6511454036
864890011020140826T000000,463860.625584499
722140049520140717T000000,548342.7094332849
029000007520150225T000000,468484.955339362
762570335420140730T000000,337675.4698125166
433700007020150309T000000,117040.3077114908
177590022020140922T000000,338918.69250577834
926820034820141028T000000,481718.7738351981
255082006020150428T000000,256515.96980356087
029131012020141209T000000,243709.95196178745
092606919220140926T000000,1074015.0546002313
393190029520150423T000000,746586.802499229
785330097020150421T000000,319160.9886552853
681780141020140624T000000,266998.6548523365
881890025020140507T000000,502998.7917934214
602150153520140725T000000,595037.7930203315
745700000520140926T000000,968497.254717618
131090026020141013T000000,505180.7241718468
143270042020140728T000000,300574.8382823711
809250140020150318T000000,396259.9651074986
172606906420150324T000000,403802.9521403724
954200005020140808T000000,654531.0374130824
778500022020141013T000000,455372.7998205346
808190019520141210T000000,544404.698884359
739930085020141003T000000,339634.0667670149
788580029020141103T000000,585960.0478143903
339682015020140506T000000,705576.2421727388
113741004020140527T000000,540909.9002399003
808240001120150406T000000,476038.16135507484
502945029020141003T000000,271323.39585410507
111700005020150313T000000,389741.6911436942
291720036520140610T000000,490763.5476450963
769550020020150323T000000,527848.5350034877
247520118020150206T000000,317454.130850425
932360006020140715T000000,1048344.6988032702
359250086620150402T000000,971455.7541792096
202570079020140811T000000,252955.3501867655
276770434520140520T000000,399186.5460001363
327861306020140805T000000,409702.5295985996
420240013520140626T000000,265405.19740161084
720500008020141201T000000,343918.893276038
246190051020140926T000000,198405.79269144093
769420038020140922T000000,378897.6506778339
262175035020150326T000000,393179.27692160866
131120046020140618T000000,324404.1507240229
720316019020141029T000000,1016048.3812822934
778792025020150501T000000,746156.527697988
721471127020141204T000000,682926.1764335523
926885180020140505T000000,365644.94975732674
107000011020141218T000000,713298.027392266
272205907520140811T000000,707559.1776231336
390498003020150414T000000,449330.58983059105
262408904020150217T000000,89657.23240935204
798540008920140515T000000,311497.61716662714
723040040020150326T000000,251508.48227712407
402530028520141029T000000,375975.37088083796
362607904020140730T000000,718728.797367127
417850015020140922T000000,268060.40676802123
611540000820150226T000000,634627.6187369241
927420180920141119T000000,491096.3391808581
202106905920140626T000000,242953.8523031599
301330005520140602T000000,571666.6081377886
264800007120150306T000000,284161.1987726916
052504908520140918T000000,642681.4335120972
869144033020140929T000000,1211705.3405308311
404660082020150224T000000,457993.0236715046
179635008020140623T000000,173395.34406068575
321100093020150316T000000,290469.83977495687
403590008520141117T000000,405302.0705243578
750401056020140509T000000,1080665.4215991618
891710018020140604T000000,593794.3126583857
242405913920150206T000000,1110431.7911434146
259755009020140905T000000,609524.9656409934
202604906720140702T000000,584520.6067674649
635260065020150402T000000,934354.0514705386
253840004020140524T000000,964284.8710900524
051450023520141020T000000,340297.0749916773
932360028020150211T000000,888013.1890847113
243670061020150422T000000,448938.67379458965
404040034020140905T000000,429892.521637291
982270025520140505T000000,868916.3282284563
866324018020150330T000000,524405.2399002494
394960009020141201T000000,390253.37594074785
555330037520140820T000000,1282775.0854448653
701900005020140506T000000,532511.3676258769
511280019020150327T000000,251438.04759534443
111800093520140705T000000,977089.5574834769
739730017020140530T000000,1676635.582493577
379730014020140721T000000,324346.5868089374
892900003020140821T000000,361579.068748237
714870005020150126T000000,646368.4720439415
872430001020140909T000000,965069.4519394801
390494020020140620T000000,755688.7810093241
344874025020150428T000000,435899.41599757585
197220055620140703T000000,422388.5083799852
176065029020150205T000000,257768.81671115433
556140121020150108T000000,804390.0132871364
510451027020140718T000000,200504.13020134947
111200003120150318T000000,524072.18387112895
082606918420141002T000000,643317.9367066718
379340036020140814T000000,454195.1789523948
262308900220150416T000000,539146.4759333608
606140016020140918T000000,369103.067626661
082106902520150213T000000,840120.4099488369
797260067620141104T000000,339034.42286812584
358590004520141022T000000,1073415.2128873956
333300245020140708T000000,309849.6698063761
530910120020140605T000000,659683.0270327352
152306921520140603T000000,344258.2007077474
565260115520150415T000000,495614.2691749937
714060002020150414T000000,65070.551623473286
335240223620141215T000000,322155.5540857081
630680005020140925T000000,665487.5889147494
790520014720141104T000000,573738.4311803111
276760092020141027T000000,350742.08374488156
113960027020150324T000000,436394.8149476474
362997019020150126T000000,755765.4058870589
952310071220140618T000000,482447.83961615
376010010020140723T000000,397328.2111543875
660070003020150506T000000,388489.4530665817
525330043720150319T000000,544326.7017297855
869860008020140910T000000,637706.817739516
982820079020141028T000000,288522.2922674268
330385033020141216T000000,1387694.3954039786
660700009520150218T000000,414955.7570003454
545230178520150218T000000,1317457.715285004
510452055020140701T000000,421919.6995578712
336240100020140701T000000,763164.9120979685
115200004020141010T000000,633067.8591170156
612180006020140910T000000,264785.746195723
143310001020150128T000000,284018.9521475172
684360004020140702T000000,580564.538306839
430270055920150327T000000,342996.93614794326
637200029720150323T000000,464331.99520380405
545030019520150327T000000,663305.6177492177
334570020720150502T000000,600664.7047701373
640331006020140811T000000,525719.6330321092
344540012020140725T000000,219359.80252001714
374400010020141111T000000,673179.0898170872
856610020020140508T000000,812802.9059417391
720233019020141001T000000,327159.0074723031
430971024020140722T000000,901909.1243246596
812210083520140812T000000,202171.80684510648
206180004520150122T000000,537402.6264443452
028400022320140916T000000,618625.2046513791
926490104020140516T000000,372208.3754780611
278770006020150115T000000,445144.87243608787
202605918120141120T000000,699254.8786428014
389310046220150225T000000,1346150.5924519212
534720016020140512T000000,366522.3350521471
132831037020150402T000000,551951.6849568562
926540021020140922T000000,186071.2733478436
009100032020140923T000000,470356.13410084054
117600119520140621T000000,458318.46763833426
187340002020140703T000000,467240.7672058637
192505925420150507T000000,1772391.7904959833
630180002020140506T000000,588636.129859065
947794044020140617T000000,401660.0904509571
260010037020150211T000000,650197.0894199478
330397010020150306T000000,753302.3084996992
712930185120140923T000000,386484.12449683057
400600018320140909T000000,551978.1699764222
122603905420150316T000000,555093.3658462452
868010003020140521T000000,459826.0364647379
039900019520141020T000000,89167.42418001003
138860011020140821T000000,198383.99826229844
336240065020150116T000000,810100.1948488537
220670029520140915T000000,366833.6476685027
408330062020150227T000000,689224.0649417259
258680021020150421T000000,519247.79988807655
931980005020150421T000000,551879.249427106
072604921320150320T000000,574041.8550079112
226700016020141020T000000,403356.1554085157
670585030020150414T000000,853421.718463797
132830081020150330T000000,517312.5449639786
883577017020140822T000000,1786486.7891609275
513200014020140618T000000,155132.38504839016
691871034020140822T000000,669093.1639316826
197220208020140710T000000,675984.8066638483
102403900120140717T000000,945272.84536868
092205902020140716T000000,358120.42850354966
784920229920150218T000000,340321.2611922099
403720066520140813T000000,351334.8990815899
400300005320140813T000000,957661.2283142707
408330248520150420T000000,644149.6255696911
508300037520150319T000000,196234.94032208697
757491045020150203T000000,1012804.9441163692
329870001220150320T000000,191654.89612577567
923890008520141029T000000,555180.6730007164
012505917820140722T000000,813612.2736514912
715320016020150114T000000,1094233.5364771015
235430084520140804T000000,201226.18557531052
883890016720140509T000000,637154.1334588358
375450123520141001T000000,981625.1735926514
789380053420141124T000000,585359.4809123565
669050032020141027T000000,553313.195226109
131070033020150507T000000,435595.62772490585
982670070720141028T000000,434553.99257082783
345990030520141211T000000,1033152.2587016085
102606906120150129T000000,931492.766036204
032306915820140626T000000,569642.4598336554
220720063520140602T000000,379715.0074880812
785218065020140718T000000,321517.70964069274
287710307020150223T000000,652150.1567578887
722750045020140909T000000,122321.63202979944
678820029520140612T000000,492345.4690401937
797990044020150512T000000,682417.3162011072
143800036020140603T000000,479805.41795714817
541160002020150304T000000,706082.9995423753
982870281220140923T000000,443572.8503355633
262170001020140508T000000,582046.510359197
127930008520150318T000000,549842.4878919994
333600017020141003T000000,438812.98653681733
124710003520140630T000000,1020648.021045754
926885132020141210T000000,360077.84427022614
534720022020140911T000000,149056.97509196587
681910008020141001T000000,452734.91276915104
564130022020140828T000000,585394.2407248878
182970008020141212T000000,439076.2020030067
326230023520141126T000000,772725.0078711467
334390251020140611T000000,795094.9891959884
177580042020150202T000000,566088.1111476683
297680036020150223T000000,496771.7213259492
501500034620141104T000000,971015.9909855808
286710019020140618T000000,391379.48885299166
201140052020140619T000000,374967.4182373025
152407908820140509T000000,328291.6448785862
955730019020140711T000000,572664.0118716296
785215014020141007T000000,230573.92900590235
124270003520141103T000000,879631.934984095
800510002520140919T000000,215629.8250844083
733450130020150306T000000,241567.51667873503
932850068020150202T000000,480909.0751044321
248770006520140505T000000,262274.25411452114
720233037020150210T000000,330029.85013297084
232306905320150417T000000,419172.38796010806
713530004620140716T000000,347296.00055564696
865590010020140807T000000,338376.5624820071
079700025620150407T000000,155380.1142983335
283800013020150213T000000,590920.6674433108
011410074520140506T000000,899343.0130740404
247520059020150421T000000,250522.8522559516
211470046020140818T000000,249017.0028656674
802420171420141117T000000,652811.5080413468
521020007720140619T000000,716504.2534607379
664104010020140515T000000,1141420.2022826385
777920027520140613T000000,813001.1672793771
051450019520141016T000000,540826.8347521316
070570053020140730T000000,338862.6675256331
812350005020140624T000000,548423.9218459105
231005011020141215T000000,345885.89503432193
614560078020140911T000000,595206.3224203966
730130015020140625T000000,388792.0669385048
868228148020140725T000000,523190.3056453326
335440006020150501T000000,136390.4179674943
681775051020150303T000000,315366.3856912841
212605904820150402T000000,366703.82791418984
239710105520140812T000000,792671.8936576697
180690049920140721T000000,479843.7603288295
358100002020140926T000000,397057.7419151286
720360055020140804T000000,250881.654621284
955880003020141107T000000,265052.94757679815
419740000520140620T000000,685979.2837999497
154580573020150218T000000,163562.64632605365
131044028020140710T000000,633394.2366962732
118000831520140715T000000,153603.0928172926
231000025020150506T000000,236137.31912918686
873204082020141017T000000,415595.28478914103
243670062520150417T000000,459911.0073034574
952110030120140507T000000,292639.15409859706
926520006020141007T000000,883387.9356570452
002350019020141008T000000,624735.2973221483
812770039020141215T000000,1058690.3237073175
022406910220140908T000000,372784.6371419738
955801009020140822T000000,625114.0621159147
257950011020140701T000000,1634654.824015109
320550002020150408T000000,386132.87825487216
177111055020141204T000000,368260.84863839677
796795004020150416T000000,867257.1860643164
712980006320150420T000000,444834.39539365005
792290038020141030T000000,448798.9675844453
502190005020140818T000000,559649.8576342487
388580532520140731T000000,589335.4470335833
807835010020141204T000000,565109.1751940994
259183035020140820T000000,502682.2880701353
413942007020140910T000000,1306818.3235049057
292604950420150402T000000,541398.3018871648
362504908820140702T000000,1157523.4847565705
789160016520140627T000000,449637.20924544835
951086075020150108T000000,929105.7320262131
278128015020140801T000000,303218.4421966048
785200034020140625T000000,424770.99355691683
375450120520150429T000000,1217224.8621439477
923240005520140917T000000,195773.66906369754
888600000520150309T000000,744897.5254726841
255995011020150422T000000,917234.0410937861
429900013020140728T000000,539212.5507369345
312150015020150423T000000,950028.013295
807300049120141211T000000,968499.4897852408
812970064420150424T000000,881540.1729240442
667900013020150209T000000,206304.27927526904
382600055020150414T000000,243658.65689533862
701070066020150428T000000,626853.7459002222
125720212020141030T000000,461056.4790797089
401280001020140506T000000,594404.110533709
342006906520140825T000000,474720.2665830048
147312073020140627T000000,732271.6024287511
546970005220141113T000000,260782.2174443717
770820088020140923T000000,550573.6739421177
866916046020150305T000000,322376.1823619185
279500008020140919T000000,655955.5931855425
357480111020141125T000000,571469.4325046302
809680011020141215T000000,474943.05881302577
868226217020140530T000000,413336.445421473
561150014020140822T000000,793714.8209584323
228760003520140625T000000,756759.810071704
333050070520140515T000000,279869.81980273884
913610268020140923T000000,564857.6009078242
246440034020140625T000000,474587.24737611925
723745019020140806T000000,424113.8499202021
789320345020150323T000000,150107.11494306297
113730178020141126T000000,739408.2383928701
272407909020150105T000000,1292384.6889108517
243670118020140814T000000,641725.7738091956
758270007520141002T000000,1088637.6615475721
616990118520140520T000000,1199050.9887009123
383550019520140618T000000,1751736.5198852667
186291005020140722T000000,288871.90239744
184230005020140702T000000,487657.02698636695
